0,0.9126808289943287
1,0.9155463915928869
2,0.9241499940378632
3,0.9385121865902657
4,0.9586665737909645
5,0.9846588447024596
6,1.0165454134240222
7,1.054391668029727
8,1.0982698252786174
9,1.148256387116665
10,1.2044291925914399
11,1.2668640546691985
12,1.3356309646470816
13,1.4107898363461766
14,1.4923857468470918
15,1.5804436090437097
16,1.6749621828056491
17,1.7759072957403268
18,1.8832041022846515
19,1.9967281640766121
20,2.1162950917128986
21,2.241648460105521
22,2.3724457173076856
23,2.508241882791116
24,2.648471025166713
25,2.7924258897069594
26,2.939236697347191
27,3.087851142988709
28,3.237019022686531
29,3.3852866321740938
30,3.5310077700177276
31,3.6723791362790337
32,3.8075070285929944
33,3.9345082591978566
34,4.051640515543942
35,4.1574470156729975
36,4.250890697625784
37,4.331449331098996
38,4.399148685272015
39,4.454525709360249
40,4.498531920266341
41,4.532401084136509
42,4.55750972210791
43,4.575254118472851
44,4.586957539627445
45,4.593811203702518
46,4.596845305802487
47,4.596922883903259
48,4.594748738277569
49,4.590886735668413
50,4.585780568638873
51,4.57977474185732
52,4.573133925823694
53,4.566059791499215
54,4.558705065527413
55,4.551184910336042
56,4.543585918924762
57,4.535973086364275
58,4.528395125881545
59,4.52088846806403
60,4.513480236605031
61,4.5061904446433925
62,4.4990336083948534
63,4.492019932567697
64,4.485156186162636
65,4.478446357819331
66,4.471892156386503
67,4.4654934041482655
68,4.459248356267429
69,4.453153969711622
70,4.44720613741851
71,4.441399898099128
72,4.435729628284942
73,4.430189220579214
74,4.424772250201838
75,4.419472130599217
76,4.414282257928719
77,4.409196143546364
78,4.404207533143948
79,4.399310510904816
80,4.3944995869455346
81,4.38976976641442
82,4.3851165988972935
83,4.380536207248961
84,4.376025295570971
85,4.37158113677679
86,4.367201540944034
87,4.362884806417785
88,4.358629656313355
89,4.354435163647528
90,4.350300668735392
91,4.346225692728619
92,4.342209851203369
93,4.338252771568621
94,4.334354017749156
95,4.330513025161436
96,4.326729048450371
97,4.323001123856128
98,4.319328047434304
99,4.315708369716438
100,4.3121404067592275
101,4.308622266933128
102,4.305151892218945
103,4.301727112248634
104,4.298345708816839
105,4.295005488138461
106,4.291704357716076
107,4.288440404354882
108,4.285211969618078
109,4.282017718905937
110,4.278856700370057
111,4.275728390090816
112,4.272632720345927
113,4.269570088409776
114,4.2665413441160265
115,4.263547755383442
116,4.26059095198488
117,4.257672848988956
118,4.25479555243576
119,4.251961250860742
120,4.249172097165391
121,4.246430085994243
122,4.24373693214951
123,4.241093955634807
124,4.238501978647866
125,4.235961239261065
126,4.233471325666676
127,4.231031133788229
128,4.228638849838451
129,4.2262919581306475
130,4.223987273208373
131,4.221720994242711
132,4.2194887787301125
133,4.21728583187322
134,4.215107007674497
135,4.21294691773639
136,4.210800044014157
137,4.208660852265524
138,4.206523903597515
139,4.204383962233879
140,4.202236098294334
141,4.200075784886791
142,4.197898989060198
143,4.19570225609538
144,4.193482786194005
145,4.191238501910476
146,4.188968103744211
147,4.1866711103386365
148,4.184347878903136
149,4.181999601021482
150,4.1796282691354385
151,4.177236609886989
152,4.174827982248072
153,4.172406240976918
154,4.169975569264152
155,4.167540288226646
156,4.165104654763683
157,4.162672662752044
158,4.160247865072725
159,4.157833235041494
160,4.155431084996462
161,4.153043056820401
162,4.150670193943336
163,4.148313097095744
164,4.145972157206497
165,4.143647849137207
166,4.141341060366097
167,4.13905342043801
168,4.136787591120212
169,4.134547474839611
170,4.132338300911501
171,4.13016655575732
172,4.128039734663302
173,4.12596590808434
174,4.12395311390898
175,4.122008606944925
176,4.120138016289126
177,4.11834447826136
178,4.116627825275087
179,4.114983917736594
180,4.113404205500002
181,4.111875596795295
182,4.110380695698435
183,4.108898444632034
184,4.107405177284999
185,4.105876051701656
186,4.104286795802528
187,4.102615661562928
188,4.100845453157701
189,4.098965472260954
190,4.096973213584409
191,4.094875647884374
192,4.092689948873187
193,4.09044355381806
194,4.088173492461895
195,4.085924971177222
196,4.083749254060276
197,4.081700934961558
198,4.0798347398801695
199,4.078202034568296
200,4.076847235988463
201,4.075804338244041
202,4.07509376469224
203,4.074719749571442
204,4.07466843602248
205,4.0749068536327435
206,4.0753829075521715
207,4.076026471938041
208,4.076751631703226
209,4.077460057203568
210,4.078045426726181
211,4.078398733598113
212,4.078414233406017
213,4.077995710114707
214,4.077062678089935
215,4.075556101298066
216,4.073443211021039
217,4.070721045087469
218,4.067418414609929
219,4.06359612122467
220,4.0593453851708245
221,4.054784584557615
222,4.050054530641357
223,4.045312597831398
224,4.040726081323628
225,4.036465167817581
226,4.032695880457176
227,4.02957330762818
228,4.027235358513303
229,4.025797218285672
230,4.025346612408137
231,4.025939939670502
232,4.027599300953142
233,4.030310435955707
234,4.0340215814337235
235,4.0386432782037085
236,4.044049175148931
237,4.050077900498944
238,4.056536086642901
239,4.063202637118095
240,4.0698343056549
241,4.07617261093352
242,4.08195203326308
243,4.086909331552102
244,4.090793687736909
245,4.093377245700418
246,4.094465483831311
247,4.0939067701110465
248,4.091600420475286
249,4.0875026326063235
250,4.081629802562878
251,4.0740589385924455
252,4.064925137256558
253,4.0544163436786915
254,4.042765840812239
255,4.030243070377082
